Acinetobacter	Aeromonas	Bacillus	Bacteroides	Bartonella	Bordetella	Borrelia	Brucella	Burkholderia	Campylobacter	Chlamydia	Clostridium	Corynebacterium	Coxiella	Enterobacter	Enterococcus	Escherichia	Francisellacf	Fusobacterium	Haemophilus	Helicobacter	Klebsiella	Kyrpidia	Legionella	Leptospira	Listeria	Mycobacterium	Mycoplasma	Neisseria	Pseudomonas	Rickettsia	Salmonella	Serratia	Shigella	Staphylococcus	Streptococcus	Vibrio	Yersinia	Group
TMa1KCWINT	0.00205782584591677	0.000460426787442564	0.00141886622252709	0.000291290416545296	0	9.39646504984825e-06	0	9.39646504984825e-06	4.69823252492412e-05	0	0	0.000676545483589074	0.00180412128957086	0	0.000638959623389681	9.39646504984825e-06	0.00037585860199393	0	0	5.63787902990895e-05	2.81893951495447e-05	0	0	0	0	0	0.00600434116685303	0	1.87929300996965e-05	0.000902060644785432	0	0	0	0	0.00768630841077587	0.00352367439369309	0.0053747780085132	0	Human Settlements
TMa1LRWINT	0.00162010510925831	0.000306239380408583	0.00112617062472834	0.000217331173193188	0	2.96360690717983e-05	0	9.87868969059944e-06	1.97573793811989e-05	0	0	0.000316118070099182	0.00410953491128937	0	0.000642114829888963	9.87868969059944e-06	0.000602600071126566	0	0	0.000108665586596594	9.87868969059944e-06	0	0	0	0	0	0.00374402339273719	0	0.000256845931955585	0.0017682854546173	0	9.87868969059944e-06	0	0	0.0107381356936816	0.00767574188959576	0.00260797407831825	0	Human Settlements
TMa1TLWINT	0.000971317196173911	0.00025730256852289	0.00124791745733602	3.21628210653613e-05	0	7.07582063437948e-05	0	9.64884631960839e-05	6.43256421307226e-06	0	0	0.000450279494915058	0.00191047157128246	0	0.000932721810895477	6.43256421307226e-06	0.000521037701258853	0	1.92976926392168e-05	0.000128651284261445	0	0	0	6.43256421307226e-06	0	0	0.00358937083089432	0	3.21628210653613e-05	0.000900558989830116	0	6.43256421307226e-06	0	0	0.00617526164454937	0.00395602699103944	0.00320341697810998	7.71907705568671e-05	Human Settlements
TMb1BRWINT	0.000372416361492148	9.31040903730371e-05	0.00124138787164049	0	0	1.55173483955062e-05	0	0	0	0	0	0.000993110297312395	0.000636211284215753	0	0.000155173483955062	1.55173483955062e-05	0.000279312271119111	0	3.10346967910124e-05	4.65520451865185e-05	0	0	0	0	0	0	0.00161380423313264	0	0.000139656135559556	7.75867419775309e-05	0	0.00032586431630563	0	0	0.0020017379430203	0.00274657066600459	0.000713798026193284	1.55173483955062e-05	Human Settlements
TMb1KCWINT	0.000183289625807179	2.81984039703353e-05	0.000169190423822012	2.81984039703353e-05	0	0	0	0	1.40992019851676e-05	0	0	0.00181879705608663	0.000902348927050729	0	0.000211488029777515	0	0.000169190423822012	0	0	1.40992019851676e-05	0	0	0	2.81984039703353e-05	0	0	0.000578067281391873	0	1.40992019851676e-05	5.63968079406706e-05	0	4.22976059555029e-05	0	0	0.0014381186024871	0.000493472069480867	0.000267884837718185	2.81984039703353e-05	Human Settlements
TMb1LRWINT	0.000351844250278543	0.000244336284915655	0.000517992924021189	0	0	5.86407083797572e-05	0	0	0	0	0	0.002013330987705	0.0018276354111691	0	0.000420258410054927	9.7734513966262e-06	0.000146601770949393	0	0	0.000302976993295412	0	0	0	0	0	3.90938055865048e-05	0.00152465841787369	0	0.000136828319552767	0.00129986903575129	0	0	0	0	0.00805332395081999	0.00213061240446451	0.00028343009050216	9.7734513966262e-06	Human Settlements
TMb1TLWINT	0.000493398118651521	8.58083684611342e-05	0.0012334952966288	0	0	4.29041842305671e-05	0	1.07260460576418e-05	0	0	0	0.00245626454719997	0.000825905546438416	0	0.000171616736922268	0	0.000321781381729253	0	0.000825905546438416	1.07260460576418e-05	0	0	0	0	0	0	0.00149092040201221	0	2.14520921152835e-05	0.000493398118651521	0	4.29041842305671e-05	0	0	0.00237045617873883	0.00345378683056065	0.000386137658075104	1.07260460576418e-05	Human Settlements
TY1BRWINT	0.000917824144893838	1.5297069081564e-05	9.17824144893838e-05	0	0	3.05941381631279e-05	0	0	0	0	0	0.000917824144893838	0.000749556384996635	0	0.00113198311203573	1.5297069081564e-05	0.00015297069081564	0	0	4.58912072446919e-05	0	0	0	0	0	0	0.00022945603622346	0	4.58912072446919e-05	0.000596585694180995	0	0	0	0	0.00203451018784801	0.000397723796120663	0.00230985743131616	4.58912072446919e-05	Human Settlements
TY1KCWINT	0.000228276997831369	4.89164995352933e-05	0.000195665998141173	0	0	6.5221999380391e-05	0	1.63054998450978e-05	0	0	0	8.15274992254888e-05	0.000277193497366662	0	0.000701136493339203	0	9.78329990705865e-05	0	0	0	0	0	0	1.63054998450978e-05	0	3.26109996901955e-05	0.000179360498296075	0	1.63054998450978e-05	0.000717441993184301	0	3.26109996901955e-05	0	0	0.00079896949240979	0.000211971497986271	0.000375026496437248	1.63054998450978e-05	Human Settlements
TY1LRWINT	0.000134282261313281	0	7.6732720750446e-05	1.91831801876115e-05	0	1.91831801876115e-05	0	0	0	0	0	0.000326114063189396	0.00107425809050624	0	0.000153465441500892	0	0.000402846783939842	0	1.91831801876115e-05	1.91831801876115e-05	0	0	0	0	0	0	0.000134282261313281	0	3.8366360375223e-05	0.000115099081125669	0	0	0	0	0.000402846783939842	0.00024938134243895	0.000498762684877899	0	Human Settlements
TY1TLWINT	0.000577589526376588	3.03994487566625e-05	0.000111464645441096	3.03994487566625e-05	0	3.03994487566625e-05	0	1.01331495855542e-05	0	0	0	0.000506657479277709	0.00203676306669639	0	0.000638388423889913	1.01331495855542e-05	0.000233062440467746	0	0	0.000101331495855542	0	0	0	0	0	0	0.000202662991711084	0	0.000131730944612204	0.000293861337981071	0	0	0	0	0.00706280526113127	0.00106398070648319	0.00526923778448817	5.06657479277709e-05	Human Settlements
WKS1BRWINT	0.000484167715696717	0	1.93667086278687e-05	0	0	0	0	0	0	0	0	3.87334172557374e-05	0.00135566960395081	0	0.000503534424324586	0	0.000116200251767212	0	0	0	0	0	0	0	0	0	0.000716568219231142	0	3.87334172557374e-05	0.000581001258836061	0	0	0	0	0.00029050062941803	0.000135566960395081	0.000697201510603273	0	Human Settlements
WKS1KCWINT	0.000591170280687649	0	0	0	0	4.72936224550119e-05	0	0	0	0	0	2.3646811227506e-05	0.000307408545957578	0	9.45872449100239e-05	0	0.00011823405613753	0	0	4.72936224550119e-05	0	0	0	0	0	0	0.000378348979640096	0	0	0.00111140012769278	0	0	0	0	0.00208091938802053	0.00130057461751283	0.00253020880134314	0	Human Settlements
WKS1LRWINT	0.000373153315127975	0	0.000118730600267992	0	0	3.39230286479977e-05	0	1.69615143239988e-05	0	0	0	0.000118730600267992	0.000203538171887986	0	0.000305307257831979	1.69615143239988e-05	0.000627576029987957	0	1.69615143239988e-05	0	0	0	0	0	0	0	0.000237461200535984	0	0	0.000491883915395967	0	0	0	0	0.000373153315127975	0.00127211357429991	0.00171311294672388	0	Human Settlements
WKS1TLWINT	0.000293940418277215	0	2.93940418277215e-05	1.46970209138608e-05	0	0	0	0	0	0	0	0.000132273188224747	0.00230743228347614	0	0.000279243397363354	0	0.000631971899296013	0	0	0	0	0	0	0	0	0	0.000249849355535633	0	5.8788083655443e-05	0.000940609338487089	0	0	0	0	0.00185182463514646	0.000881821254831646	0.00167546038418013	1.46970209138608e-05	Human Settlements
WTS1BRWINT	0.000629379939724767	0.000181551905689837	0.00100458721148376	0	0	0	0	0	0.000205758826448482	0	0	0.00105300105300105	0.00104089759262173	0	0.000254172667965771	0	1.21034603793224e-05	0	0.000133138064172547	1.21034603793224e-05	0	0	0	0	0	0	0.00227545055131262	0	1.21034603793224e-05	0.000423621113276286	0	0	0	0	0.00181551905689837	0.000714104162380024	0.00518028104235001	1.21034603793224e-05	Human Settlements
WTS1KCWINT	0.000382209867963864	8.68658790826963e-06	0.000451702571230021	2.60597637248089e-05	1.73731758165393e-05	8.68658790826963e-06	0	0	8.68658790826963e-06	0	0	0.000434329395413482	0.000364836692147325	0	0.0010858234885337	0	2.60597637248089e-05	0	0	8.68658790826963e-06	0	0	0	0	0	0	0.000694927032661571	0	1.73731758165393e-05	0.00161570535093815	0	0	0	0	0.00647150799166088	0.000356150104239055	0.00445621959694232	8.68658790826963e-06	Human Settlements
WTS1LRWINT	0.00142991292470548	1.0670991975414e-05	0.000650930510500256	0.00010670991975414	5.33549598770702e-05	2.13419839508281e-05	0	0	0	0	0	0.00152595185248421	0.00139789994877924	0	0.000843008366057709	1.0670991975414e-05	0.000160064879631211	0	1.0670991975414e-05	1.0670991975414e-05	0	0	0	0	0	4.26839679016561e-05	0.00199547549940242	0	6.40259518524842e-05	0.00268908997780434	0	1.0670991975414e-05	0	0	0.00459919754140345	0.00234761823459109	0.00264640600990268	7.46969438278982e-05	Human Settlements
WTS1TLWINT	0.00176058099172727	0.00020006602178719	0.00140046215251033	4.0013204357438e-05	0	2.0006602178719e-05	0	0	1.00033010893595e-05	0	0	0.00132043574379545	0.00408134684445867	0	0.00118038952854442	0	0.000120039613072314	0	0	4.0013204357438e-05	0	0	0	0	0	3.00099032680785e-05	0.0172957075835026	0	8.00264087148759e-05	0.00100033010893595	0	0	0	0	0.00425140296297778	0.00336110916602479	0.0051116868566627	0	Human Settlements
FIGSH1433906_1	0.00100103678810196	0	0	0	0	7.15026277215688e-05	0	0	0.000178756569303922	0	0	0	0.000357513138607844	0	0	0	0	0	0	3.57513138607844e-05	0	0	0	0	0	0	0.000321761824747059	0	0	0.000357513138607844	0	0	0	0	0.00178756569303922	0.000715026277215688	0	0	Human Settlements
FIGSH1433906_2	0.00017614937466972	0	0	0	0	3.5229874933944e-05	0	0	0	0	0	0	0.000317068874405496	0	0	0	3.5229874933944e-05	0	3.5229874933944e-05	0	0	0	0	0	0	0	0.000457988374141272	0	0	0.00665844636251541	0	0	0	0	0.00102166637308438	0.00052844812400916	0	0	Human Settlements
FIGSH1433906_3	0.000289138047354387	0	0	0	0	0	0	0	3.2126449706043e-05	0	0	0.000128505798824172	3.2126449706043e-05	0	0.000128505798824172	0	0.000192758698236258	0	6.4252899412086e-05	0	0	0	0	0	0	0	0.00215247213030488	0	0	0.00224885147942301	0	6.4252899412086e-05	0	0	0.00138143733735985	0.000449770295884602	3.2126449706043e-05	0	Human Settlements
FIGSH1433906_4	0.0018837766868364	0	0	0	0	2.85420710126727e-05	0	0	0.000114168284050691	0	0	0	0.000827720059367508	0	2.85420710126727e-05	2.85420710126727e-05	0.000171252426076036	0	2.85420710126727e-05	0.000114168284050691	0	0	0	2.85420710126727e-05	0	0	0.000827720059367508	0	5.70841420253454e-05	0.00262587053316589	0	0	0	0	0.00573695627354721	0.00570841420253454	0	0	Human Settlements
FIGSH1433906_5	0.000450418415001304	0	0.000237062323684897	0	0	0	0	0	0	0	0	0.000213356091316407	0.000497830879738283	0	2.37062323684897e-05	0	0	0	0	0	0	0	0	0	0	0	0.00075859943579167	0	2.37062323684897e-05	0.00327146006685158	0	0	0	0	0.00808382523765498	0.000474124647369794	0	0	Human Settlements
FIGSH1433906_6	0.0014476931839757	0	7.11980254414278e-05	0	0	0	0	0	0	0	0	0.000142396050882856	0.000237326751471426	0	2.37326751471426e-05	0	0.000189861401177141	0	0	0	0	0	0	0	0	0	0.000166128726029998	0	2.37326751471426e-05	0.00218340611353712	0	0	0	0	0.000806910955002848	2.37326751471426e-05	0	0	Human Settlements
FIGSH1433906_7	0.000569325283338629	0	6.62006143417011e-05	0	0	0.000119161105815062	0	0	0	0	0	0.000145641351551742	0.000489884546128588	0	2.64802457366804e-05	0	3.97203686050207e-05	0	6.62006143417011e-05	0	0	0	0	0	0	0	0.000701726512022032	0	0.000185361720156763	0.00197277830738269	0	1.32401228683402e-05	0	0	0.0176755640292342	0.0151731808071179	0	0	Human Settlements
FIGSH1433906_8	0.000671016375654955	0	1.42769441628714e-05	0	0	0	0	0	1.42769441628714e-05	0	0	0.000699570263980698	0.00108504775637822	0	4.28308324886141e-05	4.28308324886141e-05	7.13847208143569e-05	0	8.56616649772283e-05	0.000142769441628714	0	0	0	0	0	0	0.00051396998986337	0	0.000214154162443071	0.00318375854832032	0	0	0	0	0.000970832203075254	0.00492554573619063	0	0	Human Settlements
FIGSH1433906_9	0.000994888759000634	0	1.24361094875079e-05	0	0	2.48722189750159e-05	0	0	0	0	0	0.000198977751800127	0.000596933255400381	0	3.73083284625238e-05	0	0.000161669423337603	0	0	1.24361094875079e-05	0	0	0	0	0	0	0.0104836402979692	0	4.97444379500317e-05	0.00416609667831516	0	0	0	0	0.00161669423337603	0.000335774956162714	0	0	Human Settlements
FIGSH1433906_10	0.000296862534092807	0	0.000371078167616008	0	0	7.42156335232017e-05	0	0	0	0	0	0	0.000797818060374418	0	0.000111323450284802	1.85539083808004e-05	0	0	1.85539083808004e-05	0	0	0	0	0	0	0	0.0134515835760803	0	0.000148431267046403	0.00328404178340167	0	5.56617251424012e-05	0	0	0.00128021967827523	0.00105757277770562	0	0	Human Settlements
FIGSH1433906_11	0.000849675423988037	0	0.000152941576317847	0.000322876661115454	0	0.000203922101757129	0	0.000390850695034497	0	0	0	0	0.000866668932467797	0	0	0	0.000118954559358325	0	0.000322876661115454	6.79740339190429e-05	0	0	0	0	0	0	0.0132549366142134	0	0.000169935084797607	0.0105359752574517	0	0	0	0	0.00166536383101655	0.000662746830710669	0	0	Human Settlements
FIGSH1433906_12	0.000790667530784187	0	0.000155541153596889	0	0	0.000103694102397926	0	0	0	0	0	9.07323395981854e-05	0.000414776409591704	0	2.59235255994815e-05	1.29617627997408e-05	0.000142579390797148	0	0.000324044069993519	0.000142579390797148	0	0	0	0	0	0	0.0117303953337654	0	2.59235255994815e-05	0.00457550226830849	0	0	0	0	0.00344782890473104	0.00147764095917045	3.88852883992223e-05	0	Human Settlements
FIGSH1433906_13	0.000578861893199981	0	1.60794970333328e-05	0	0	6.43179881333312e-05	0	0	0	0	0	0	0.000852213342766638	0	0	0	9.64769821999968e-05	0	0	1.60794970333328e-05	0	0	0	0	0	0	0.000627100384299979	0	1.60794970333328e-05	0.00229936807576659	0	0	0	0	0.000643179881333312	0.000418066922866653	0	0	Human Settlements
FIGSH1433906_14	0.000337025292216248	0	0.000444260612466872	0	0	0	0	0	0	0	0	3.06386629287498e-05	0.000597453927110621	0	0.000107235320250624	1.53193314643749e-05	0.000107235320250624	0	3.06386629287498e-05	1.53193314643749e-05	0	0	0	1.53193314643749e-05	0	0	0.00160852980375936	0	0.000352344623680623	0.00286471498383811	0	0.000199151309036874	0	0	0.00196087442743999	0.00114894985982812	0	4.59579943931247e-05	Human Settlements
FIGSH1433906_15	0.000716069941715237	0	6.66111573688593e-05	0	0	0	0	0	1.66527893422148e-05	0	0	1.66527893422148e-05	0	0	3.33055786844296e-05	0	0.000183180682764363	0	0	0	0	0	0	0	0	0	8.32639467110741e-05	0	0	0.00181515403830142	0	0	0	0	0.000316402997502082	4.99583680266445e-05	0	0	Human Settlements
FIGSH1433906_16	0.000479616306954436	0	0.000127897681854516	0	0	3.19744204636291e-05	0	0	2.13162803090861e-05	0	0	0.000127897681854516	0.000405009325872635	0	2.13162803090861e-05	2.13162803090861e-05	3.19744204636291e-05	0	0	0.000149213962163602	0	0	0	1.0658140154543e-05	0	0	0.00102318145483613	0	4.26325606181721e-05	0.0016839861444178	0	0	0	0	0.00506261657340794	0.00487077005062617	0	0	Human Settlements
FIGSH1433906_17	0.000679024920214572	2.26341640071524e-05	7.92195740250334e-05	1.13170820035762e-05	0	1.13170820035762e-05	0	0	6.79024920214572e-05	0	0	0.00123356193838981	0.00113170820035762	0	0.000271609968085829	5.6585410017881e-05	0.000396097870125167	0	5.6585410017881e-05	3.39512460107286e-05	0	0	0	0	0	0	0.00112039111835404	0	0.000124487902039338	0.00991376383513275	0	1.13170820035762e-05	0	0	0.00284058758289763	0.0042325886693375	0	0	Human Settlements
FIGSH1433906_18	0.000530915191607293	1.06183038321459e-05	9.55647344893127e-05	0	0	0.000106183038321459	0	2.12366076642917e-05	2.12366076642917e-05	0	0	0.000222984380475063	0.000382258937957251	0	0.000116801342153604	0	0.000233602684307209	0	1.06183038321459e-05	3.18549114964376e-05	0	0	0	0	0	0	0.00270766747719719	0	2.12366076642917e-05	0.016384042813001	0	0	0	0	0.00219798889325419	0.00210242415876488	2.12366076642917e-05	1.06183038321459e-05	Human Settlements
FIGSH1433906_19	0.00090230497908293	0	0	0	0	8.20277253711755e-05	0	0	8.20277253711755e-05	0	0	8.20277253711755e-05	0.000410138626855877	0	0	0	8.20277253711755e-05	0	0	0	0	0	0	0	0	0	0.00213272085965056	0	8.20277253711755e-05	0.0043474694446723	0	0	0	0	0.00483963579689935	0.00311705356410467	0	0	Human Settlements
FIGSH1433906_20	0.00110525420846795	0	0.000170039108995069	0	0	8.50195544975344e-05	0	0	0	0	0	0	0.000935215099472879	0	0	0	0.000170039108995069	0	8.50195544975344e-05	0	0	0	0	0	0	0	0.00238054752593096	0	0	0.0250807685767727	0	0	0	0	0.00204046930794083	0.000340078217990138	0	0	Human Settlements
FIGSH1433906_21	0.000479616306954436	0	0.000159872102318145	0	0	0	0	0	7.99360511590727e-05	0	0	7.99360511590727e-05	0.000639488409272582	0	0.000159872102318145	0	0	0	0.000159872102318145	7.99360511590727e-05	0	0	0	0	0	0	0.00295763389288569	0	7.99360511590727e-05	0.0096722621902478	0	0	0	0	0.00247801758593125	0.00231814548361311	0	0	Human Settlements
FIGSH1433906_22	0.000658761528326746	0	0.000164690382081686	0	0	0	0	0	0	0	0	0	0.000494071146245059	0	0	0.000164690382081686	0.000164690382081686	0	0	0	0	0	0	0	0	0	0.00222332015810277	0	8.23451910408432e-05	0.0109519104084321	0	0	0	0	0.00172924901185771	0.00115283267457181	0	0	Human Settlements
FIGSH1433906_23	0.000635279169901885	0	0.000282346297734171	0	0	0	0	0	0	0	0	0	0.000705865744335427	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381167501941131	0	0	0.0131291028446389	0	0	0	0	0.0019764240841392	0.00134114491423731	0	0	Human Settlements
FIGSH1433906_24	0.000709906421426267	0	0.00122620200064537	0	0	6.45369474023879e-05	0	0	6.45369474023879e-05	0	0	6.45369474023879e-05	0.000258147789609551	0	0.000193610842207164	0	0.000258147789609551	0	0.000129073894804776	6.45369474023879e-05	0	0	0	6.45369474023879e-05	0	0	0.00200064536947402	0	0	0.00748628589867699	0	6.45369474023879e-05	0	0	0.00103259115843821	0.000580832526621491	0	0	Human Settlements
FIGSH1433906_25	0.000918273645546373	0	0.000239002729662755	0	0	2.51581820697636e-05	0	8.80536372441727e-05	5.03163641395273e-05	0	0	2.51581820697636e-05	0.00325798457803439	0	8.80536372441727e-05	0	3.77372731046455e-05	0	0	0	0	0	0	0	0	0	0.00101890637382543	0	7.54745462092909e-05	0.00398757185805754	0	0	0	0	0.00510711096016202	0.0011069600110696	0	0	Human Settlements
FIGSH1433906_26	0.00113758609177352	6.18253310746479e-05	0.000445142383737465	4.94602648597183e-05	2.47301324298592e-05	4.94602648597183e-05	0	0	4.94602648597183e-05	0	0	8.65554635045071e-05	0.00153326821065127	0	0.000197841059438873	0.000111285595934366	7.41903972895775e-05	0	1.23650662149296e-05	3.70951986447887e-05	0	0	0	0	0	0	0.00155799834308113	0	9.89205297194366e-05	0.00532934353863465	0	1.23650662149296e-05	0	0	0.00755505545732197	0.00913778393283296	0	0	Human Settlements
FIGSH1433906_27	0.000981338481338481	0	0.000176962676962677	0	0	0.000160875160875161	0	0	1.60875160875161e-05	0	0	3.21750321750322e-05	0.00323359073359073	0	0.00045045045045045	6.43500643500643e-05	0.000321750321750322	0	0	1.60875160875161e-05	0	0	0	0	0	4.82625482625483e-05	0.00223616473616474	0	0	0.00587194337194337	0	0	0	0	0.00156048906048906	0.000675675675675676	0	0	Human Settlements
FIGSH1433906_28	0.000816679477325135	0	4.80399692544197e-05	0	0	0	0	4.80399692544197e-05	0	0	0	0	0.000624519600307456	0	4.80399692544197e-05	0	9.60799385088394e-05	0	0	0	0	0	0	0	0	0	0.00230591852421214	0	0	0.0029304381245196	0	0	0	0	0.00105687932359723	0.00110491929285165	0	0	Human Settlements
FIGSH1433906_29	0.000774975341693673	0	0.000140904607580668	0	0	0	0	0	3.5226151895167e-05	7.04523037903339e-05	0	0	0.000493166126532338	0	3.5226151895167e-05	0	3.5226151895167e-05	0	0.000105678455685501	0.000246583063266169	0	0	0	0	0	0	0.00236015217697619	0	0.000140904607580668	0.135761589403974	0	0	0	0	0.00112723686064534	0.00193743835423418	0	0	Human Settlements
FIGSH1433906_30	0.00100165490810905	0	0.000261301280376274	0.000130650640188137	0	0.000130650640188137	0	0	0.000130650640188137	0	0	8.71004267920913e-05	0.000914554481316958	0	0.000174200853584183	4.35502133960456e-05	0.000391951920564411	0	0.000174200853584183	0.000130650640188137	0	0	0	0	0	0	0.00339691664489156	0	0.000348401707168365	0.0300496472432715	0	4.35502133960456e-05	0	0	0.00483407368696107	0.00474697326016897	0	0	Human Settlements
FIGSH1433906_31	0.00118456247611769	0	3.82116927779901e-05	0	0	0	0	3.82116927779901e-05	0	0.00011463507833397	0	0	0.00137562094000764	0	7.64233855559801e-05	0.00022927015666794	0.000382116927779901	0	0.00030569354222392	0.000382116927779901	0	0	0	0	0	0	0.00301872372946122	0	0.000611387084447841	0.0426824608330149	0	0	0	0	0.00531142529614062	0.00485288498280474	0	0	Human Settlements
FIGSH1433906_32	0.00046430229651059	0	0.000214293367620272	0	0	7.14311225400907e-05	0	0	0	0	0	3.57155612700454e-05	0.00053573341905068	0	0.000178577806350227	0	0.000214293367620272	0	0.000214293367620272	0.000321440051430408	0	0	0	0	0	3.57155612700454e-05	0.00214293367620272	0	0.000107146683810136	0.0592164005857352	0	3.57155612700454e-05	0	0	0.00682167220257866	0.00471445408764599	0	0	Human Settlements
